,objectid,학명,국명,lon,lat,조사일자,조사년도,시도명
2825,21621,"Hydropotes inermis Swinhoe, 1870",고라니,127.352417,35.788925,2018-05-01,2018,전라북도
2826,2668,"Hydropotes inermis Swinhoe, 1870",고라니,128.151756,36.338781,2018-05-15,2018,경상북도
2827,21624,"Hydropotes inermis Swinhoe, 1870",고라니,127.430532,35.815496,2018-05-01,2018,전라북도
2828,21626,"Hydropotes inermis Swinhoe, 1870",고라니,127.438616,35.815066,2018-05-01,2018,전라북도
2829,21627,"Hydropotes inermis Swinhoe, 1870",고라니,127.441283,35.824959,2018-05-01,2018,전라북도
2830,21629,"Hydropotes inermis Swinhoe, 1870",고라니,127.43989,35.81679,2018-05-01,2018,전라북도
2831,21630,"Hydropotes inermis Swinhoe, 1870",고라니,127.407242,35.822735,2018-05-01,2018,전라북도
2832,21631,"Hydropotes inermis Swinhoe, 1870",고라니,127.429233,35.820484,2018-05-01,2018,전라북도
2833,21635,"Hydropotes inermis Swinhoe, 1870",고라니,127.455258,35.823267,2018-05-01,2018,전라북도
2834,21637,"Hydropotes inermis Swinhoe, 1870",고라니,127.450647,35.80801,2018-05-01,2018,전라북도
2835,21639,"Hydropotes inermis Swinhoe, 1870",고라니,127.474442,35.827577,2018-05-01,2018,전라북도
2836,21640,"Hydropotes inermis Swinhoe, 1870",고라니,127.470735,35.856905,2018-05-01,2018,전라북도
2837,21642,"Hydropotes inermis Swinhoe, 1870",고라니,127.4673,35.858442,2018-05-01,2018,전라북도
2838,2669,"Hydropotes inermis Swinhoe, 1870",고라니,128.153258,36.339347,2018-05-15,2018,경상북도
2839,21647,"Hydropotes inermis Swinhoe, 1870",고라니,127.481646,35.845065,2018-05-01,2018,전라북도
2840,21648,"Hydropotes inermis Swinhoe, 1870",고라니,127.468161,35.824022,2018-05-01,2018,전라북도
2841,21649,"Hydropotes inermis Swinhoe, 1870",고라니,127.422787,35.823155,2018-05-04,2018,전라북도
2842,21650,"Hydropotes inermis Swinhoe, 1870",고라니,127.424084,35.823176,2018-05-04,2018,전라북도
2843,325,"Hydropotes inermis Swinhoe, 1870",고라니,128.725689,37.306419,2018-11-13,2018,강원도
2844,21653,"Hydropotes inermis Swinhoe, 1870",고라니,127.422792,35.829399,2018-05-04,2018,전라북도
2845,21654,"Hydropotes inermis Swinhoe, 1870",고라니,127.418561,35.838267,2018-05-04,2018,전라북도
2846,21655,"Hydropotes inermis Swinhoe, 1870",고라니,127.420962,35.835638,2018-05-04,2018,전라북도
2847,21657,"Hydropotes inermis Swinhoe, 1870",고라니,127.422561,35.834737,2018-05-04,2018,전라북도
2848,21659,"Hydropotes inermis Swinhoe, 1870",고라니,127.40858,35.843117,2018-05-04,2018,전라북도
2849,2671,"Hydropotes inermis Swinhoe, 1870",고라니,128.155814,36.339714,2018-05-15,2018,경상북도
2850,21660,"Hydropotes inermis Swinhoe, 1870",고라니,127.400994,35.818318,2018-05-04,2018,전라북도
2851,21663,"Hydropotes inermis Swinhoe, 1870",고라니,127.399109,35.822329,2018-05-04,2018,전라북도
2852,21664,"Hydropotes inermis Swinhoe, 1870",고라니,127.398852,35.823298,2018-05-04,2018,전라북도
2853,21665,"Hydropotes inermis Swinhoe, 1870",고라니,127.400032,35.823001,2018-05-04,2018,전라북도
2854,21666,"Hydropotes inermis Swinhoe, 1870",고라니,127.397397,35.827626,2018-05-04,2018,전라북도
2855,21667,"Hydropotes inermis Swinhoe, 1870",고라니,127.396615,35.830272,2018-05-04,2018,전라북도
2856,323,"Hydropotes inermis Swinhoe, 1870",고라니,128.726308,37.305675,2018-11-13,2018,강원도
2857,21669,"Hydropotes inermis Swinhoe, 1870",고라니,127.386073,35.825928,2018-05-04,2018,전라북도
2858,2672,"Hydropotes inermis Swinhoe, 1870",고라니,128.155094,36.340456,2018-05-15,2018,경상북도
2859,21673,"Hydropotes inermis Swinhoe, 1870",고라니,127.407096,35.829991,2018-05-10,2018,전라북도
2860,21672,"Hydropotes inermis Swinhoe, 1870",고라니,127.406925,35.831716,2018-05-10,2018,전라북도
2861,21674,"Hydropotes inermis Swinhoe, 1870",고라니,127.404255,35.83581,2018-05-10,2018,전라북도
2862,664,"Hydropotes inermis Swinhoe, 1870",고라니,129.015669,36.714108,2018-06-21,2018,경상북도
2863,21676,"Hydropotes inermis Swinhoe, 1870",고라니,127.433916,35.852643,2018-05-10,2018,전라북도
2864,21679,"Hydropotes inermis Swinhoe, 1870",고라니,127.437466,35.832957,2018-05-10,2018,전라북도
2865,29383,"Hydropotes inermis Swinhoe, 1870",고라니,129.013995,37.11415,2018-05-29,2018,강원도
2866,21682,"Hydropotes inermis Swinhoe, 1870",고라니,127.436481,35.819242,2018-05-10,2018,전라북도
2867,21683,"Hydropotes inermis Swinhoe, 1870",고라니,127.429863,35.824674,2018-05-10,2018,전라북도
2868,21685,"Hydropotes inermis Swinhoe, 1870",고라니,128.178806,37.121444,2018-07-30,2018,충청북도
2869,29389,"Hydropotes inermis Swinhoe, 1870",고라니,129.028554,37.120495,2018-05-29,2018,강원도
2870,21686,"Hydropotes inermis Swinhoe, 1870",고라니,128.160889,37.119917,2018-07-30,2018,충청북도
2871,29391,"Hydropotes inermis Swinhoe, 1870",고라니,129.021555,37.116443,2018-05-29,2018,강원도
2872,21688,"Hydropotes inermis Swinhoe, 1870",고라니,128.155278,37.103861,2018-07-30,2018,충청북도
2873,21689,"Hydropotes inermis Swinhoe, 1870",고라니,128.140278,37.103639,2018-07-30,2018,충청북도
2874,21691,"Hydropotes inermis Swinhoe, 1870",고라니,128.146528,37.087194,2018-07-30,2018,충청북도
2875,29395,"Hydropotes inermis Swinhoe, 1870",고라니,129.029059,37.108331,2018-05-29,2018,강원도
2876,29397,"Hydropotes inermis Swinhoe, 1870",고라니,129.032293,37.105215,2018-05-29,2018,강원도
2877,21692,"Hydropotes inermis Swinhoe, 1870",고라니,128.173139,37.077694,2018-07-30,2018,충청북도
2878,29401,"Hydropotes inermis Swinhoe, 1870",고라니,129.030716,37.224737,2018-07-17,2018,강원도
2879,21693,"Hydropotes inermis Swinhoe, 1870",고라니,128.161667,37.042694,2018-10-17,2018,충청북도
2880,21696,"Hydropotes inermis Swinhoe, 1870",고라니,128.157417,37.035306,2018-10-17,2018,충청북도
2881,29405,"Hydropotes inermis Swinhoe, 1870",고라니,129.022246,37.241509,2018-07-17,2018,강원도
2882,21697,"Hydropotes inermis Swinhoe, 1870",고라니,128.159611,37.034639,2018-10-17,2018,충청북도
2883,2676,"Hydropotes inermis Swinhoe, 1870",고라니,128.195947,36.371161,2018-05-11,2018,경상북도
2884,29408,"Hydropotes inermis Swinhoe, 1870",고라니,129.024074,37.236399,2018-07-17,2018,강원도
2885,29409,"Hydropotes inermis Swinhoe, 1870",고라니,129.024116,37.234661,2018-07-17,2018,강원도
2886,21702,"Hydropotes inermis Swinhoe, 1870",고라니,128.138167,37.057,2018-10-17,2018,충청북도
2887,21705,"Hydropotes inermis Swinhoe, 1870",고라니,128.137222,37.065222,2018-10-17,2018,충청북도
2888,21708,"Hydropotes inermis Swinhoe, 1870",고라니,128.189778,37.099083,2018-10-17,2018,충청북도
2889,21709,"Hydropotes inermis Swinhoe, 1870",고라니,128.193833,37.098889,2018-10-17,2018,충청북도
2890,29418,"Hydropotes inermis Swinhoe, 1870",고라니,129.01033,37.222351,2018-07-17,2018,강원도
2891,29419,"Hydropotes inermis Swinhoe, 1870",고라니,129.009832,37.222394,2018-07-17,2018,강원도
2892,29423,"Hydropotes inermis Swinhoe, 1870",고라니,129.00206,37.190447,2018-10-09,2018,강원도
2893,29429,"Hydropotes inermis Swinhoe, 1870",고라니,129.012113,37.181792,2018-10-09,2018,강원도
2894,2679,"Hydropotes inermis Swinhoe, 1870",고라니,128.192286,36.370736,2018-05-11,2018,경상북도
2895,29433,"Hydropotes inermis Swinhoe, 1870",고라니,129.009895,37.15091,2018-10-10,2018,강원도
2896,29438,"Hydropotes inermis Swinhoe, 1870",고라니,129.012566,37.135678,2018-10-10,2018,강원도
2897,29439,"Hydropotes inermis Swinhoe, 1870",고라니,129.027268,37.141585,2018-10-10,2018,강원도
2898,2678,"Hydropotes inermis Swinhoe, 1870",고라니,128.193619,36.370617,2018-05-11,2018,경상북도
2899,29444,"Hydropotes inermis Swinhoe, 1870",고라니,129.026652,37.134661,2018-10-10,2018,강원도
2900,29453,"Hydropotes inermis Swinhoe, 1870",고라니,129.006246,37.112198,2018-05-29,2018,강원도
2901,29455,"Hydropotes inermis Swinhoe, 1870",고라니,129.00759,37.110553,2018-05-29,2018,강원도
2902,29974,"Hydropotes inermis Swinhoe, 1870",고라니,126.433194,34.701611,2018-06-22,2018,
2903,2681,"Hydropotes inermis Swinhoe, 1870",고라니,128.196342,36.370094,2018-05-11,2018,경상북도
2904,327,"Hydropotes inermis Swinhoe, 1870",고라니,128.726333,37.351886,2018-11-14,2018,강원도
2905,667,"Hydropotes inermis Swinhoe, 1870",고라니,129.025817,36.739358,2018-06-21,2018,경상북도
2906,2686,"Hydropotes inermis Swinhoe, 1870",고라니,128.210911,36.342964,2018-05-13,2018,경상북도
2907,2687,"Hydropotes inermis Swinhoe, 1870",고라니,128.209978,36.342789,2018-05-13,2018,경상북도
2908,328,"Hydropotes inermis Swinhoe, 1870",고라니,128.726639,37.351589,2018-11-14,2018,강원도
2909,668,"Hydropotes inermis Swinhoe, 1870",고라니,129.027542,36.72985,2018-06-21,2018,경상북도
2910,12329,"Hydropotes inermis Swinhoe, 1870",고라니,126.651583,34.475125,2018-08-04,2018,전라남도
2911,42,"Hydropotes inermis Swinhoe, 1870",고라니,128.851639,37.361722,2018-08-10,2018,강원도
2912,2691,"Hydropotes inermis Swinhoe, 1870",고라니,128.210564,36.344419,2018-05-13,2018,경상북도
2913,21830,"Hydropotes inermis Swinhoe, 1870",고라니,128.602457,38.091776,2018-07-14,2018,강원도
2914,329,"Hydropotes inermis Swinhoe, 1870",고라니,128.726408,37.351503,2018-11-14,2018,강원도
2915,21840,"Hydropotes inermis Swinhoe, 1870",고라니,129.367208,36.649858,2018-11-13,2018,경상북도
2916,2693,"Hydropotes inermis Swinhoe, 1870",고라니,128.164756,36.318069,2018-05-12,2018,경상북도
2917,670,"Hydropotes inermis Swinhoe, 1870",고라니,129.027603,36.729764,2018-06-21,2018,경상북도
2918,2695,"Hydropotes inermis Swinhoe, 1870",고라니,128.162978,36.318367,2018-05-12,2018,경상북도
2919,2697,"Hydropotes inermis Swinhoe, 1870",고라니,128.163081,36.3161,2018-05-12,2018,경상북도
2920,2698,"Hydropotes inermis Swinhoe, 1870",고라니,128.163075,36.313217,2018-05-12,2018,경상북도
2921,2701,"Hydropotes inermis Swinhoe, 1870",고라니,128.161894,36.311289,2018-05-12,2018,경상북도
2922,330,"Hydropotes inermis Swinhoe, 1870",고라니,128.725975,37.352189,2018-11-14,2018,강원도
2923,5439,"Hydropotes inermis Swinhoe, 1870",고라니,129.388864,36.373603,2018-03-29,2018,경상북도
2924,5440,"Hydropotes inermis Swinhoe, 1870",고라니,129.388531,36.372692,2018-03-29,2018,경상북도
2925,5441,"Hydropotes inermis Swinhoe, 1870",고라니,129.388003,36.372328,2018-03-29,2018,경상북도
2926,2706,"Hydropotes inermis Swinhoe, 1870",고라니,128.183725,36.302914,2018-05-12,2018,경상북도
2927,2705,"Hydropotes inermis Swinhoe, 1870",고라니,128.183792,36.303447,2018-05-12,2018,경상북도
2928,5443,"Hydropotes inermis Swinhoe, 1870",고라니,129.397822,36.373547,2018-03-29,2018,경상북도
2929,672,"Hydropotes inermis Swinhoe, 1870",고라니,129.027664,36.729733,2018-06-21,2018,경상북도
2930,2707,"Hydropotes inermis Swinhoe, 1870",고라니,128.179989,36.302431,2018-05-12,2018,경상북도
2931,5447,"Hydropotes inermis Swinhoe, 1870",고라니,129.398167,36.373544,2018-03-29,2018,경상북도
2932,332,"Hydropotes inermis Swinhoe, 1870",고라니,128.731469,37.350492,2018-11-14,2018,강원도
2933,5448,"Hydropotes inermis Swinhoe, 1870",고라니,129.3853,36.390056,2018-04-03,2018,경상북도
2934,5450,"Hydropotes inermis Swinhoe, 1870",고라니,129.385686,36.390783,2018-04-03,2018,경상북도
2935,5451,"Hydropotes inermis Swinhoe, 1870",고라니,129.385872,36.391167,2018-04-03,2018,경상북도
2936,5452,"Hydropotes inermis Swinhoe, 1870",고라니,129.386656,36.405667,2018-04-03,2018,경상북도
2937,5455,"Hydropotes inermis Swinhoe, 1870",고라니,129.386647,36.406044,2018-04-03,2018,경상북도
2938,2714,"Hydropotes inermis Swinhoe, 1870",고라니,128.158239,36.280181,2018-05-14,2018,경상북도
2939,5457,"Hydropotes inermis Swinhoe, 1870",고라니,129.403994,36.406972,2018-04-03,2018,경상북도
2940,2713,"Hydropotes inermis Swinhoe, 1870",고라니,128.182553,36.319219,2018-05-13,2018,경상북도
2941,5458,"Hydropotes inermis Swinhoe, 1870",고라니,129.404272,36.406839,2018-04-03,2018,경상북도
2942,5461,"Hydropotes inermis Swinhoe, 1870",고라니,129.417944,36.406308,2018-04-03,2018,경상북도
2943,5462,"Hydropotes inermis Swinhoe, 1870",고라니,129.418081,36.406211,2018-04-03,2018,경상북도
2944,5464,"Hydropotes inermis Swinhoe, 1870",고라니,129.424328,36.412453,2018-04-03,2018,경상북도
2945,5465,"Hydropotes inermis Swinhoe, 1870",고라니,129.424475,36.412261,2018-04-03,2018,경상북도
2946,5466,"Hydropotes inermis Swinhoe, 1870",고라니,129.424722,36.412183,2018-04-03,2018,경상북도
2947,5467,"Hydropotes inermis Swinhoe, 1870",고라니,129.424922,36.412122,2018-04-05,2018,경상북도
2948,2720,"Hydropotes inermis Swinhoe, 1870",고라니,128.205997,36.275386,2018-05-14,2018,경상북도
2949,5468,"Hydropotes inermis Swinhoe, 1870",고라니,129.425181,36.411997,2018-04-05,2018,경상북도
2950,5469,"Hydropotes inermis Swinhoe, 1870",고라니,129.399619,36.421803,2018-04-05,2018,경상북도
2951,5471,"Hydropotes inermis Swinhoe, 1870",고라니,129.400767,36.422269,2018-04-05,2018,경상북도
2952,5473,"Hydropotes inermis Swinhoe, 1870",고라니,129.393953,36.432853,2018-04-05,2018,경상북도
2953,2721,"Hydropotes inermis Swinhoe, 1870",고라니,128.207608,36.280292,2018-05-14,2018,경상북도
2954,5474,"Hydropotes inermis Swinhoe, 1870",고라니,129.394119,36.432864,2018-04-05,2018,경상북도
2955,5475,"Hydropotes inermis Swinhoe, 1870",고라니,129.394431,36.433375,2018-04-05,2018,경상북도
2956,29642,"Hydropotes inermis Swinhoe, 1870",고라니,128.938906,35.944406,2018-11-18,2018,경상북도
2957,5476,"Hydropotes inermis Swinhoe, 1870",고라니,129.39435,36.433617,2018-04-05,2018,경상북도
2958,22080,"Hydropotes inermis Swinhoe, 1870",고라니,128.736167,35.124194,2018-07-15,2018,경상남도
2959,5477,"Hydropotes inermis Swinhoe, 1870",고라니,129.424764,36.435542,2018-04-05,2018,경상북도
2960,676,"Hydropotes inermis Swinhoe, 1870",고라니,129.018203,36.686672,2018-06-21,2018,경상북도
2961,5478,"Hydropotes inermis Swinhoe, 1870",고라니,129.424558,36.435981,2018-04-05,2018,경상북도
2962,1357,"Hydropotes inermis Swinhoe, 1870",고라니,126.982278,35.449083,2018-05-20,2018,전라북도
2963,5479,"Hydropotes inermis Swinhoe, 1870",고라니,129.425336,36.436067,2018-04-05,2018,경상북도
2964,2725,"Hydropotes inermis Swinhoe, 1870",고라니,128.230936,36.274586,2018-05-14,2018,경상북도
2965,29664,"Hydropotes inermis Swinhoe, 1870",고라니,128.136778,35.983417,2018-08-17,2018,경상북도
2966,29665,"Hydropotes inermis Swinhoe, 1870",고라니,128.137528,35.983083,2018-08-17,2018,경상북도
2967,29666,"Hydropotes inermis Swinhoe, 1870",고라니,128.136944,35.983278,2018-08-17,2018,경상북도
2968,29667,"Hydropotes inermis Swinhoe, 1870",고라니,128.137222,35.983111,2018-08-17,2018,경상북도
2969,29668,"Hydropotes inermis Swinhoe, 1870",고라니,128.137389,35.982583,2018-08-17,2018,경상북도
2970,5480,"Hydropotes inermis Swinhoe, 1870",고라니,129.425447,36.436,2018-04-05,2018,경상북도
2971,5482,"Hydropotes inermis Swinhoe, 1870",고라니,129.420697,36.447925,2018-04-05,2018,경상북도
2972,5483,"Hydropotes inermis Swinhoe, 1870",고라니,129.420697,36.447494,2018-04-05,2018,경상북도
2973,5484,"Hydropotes inermis Swinhoe, 1870",고라니,129.420583,36.447083,2018-04-05,2018,경상북도
2974,5485,"Hydropotes inermis Swinhoe, 1870",고라니,129.421314,36.446769,2018-04-05,2018,경상북도
2975,2727,"Hydropotes inermis Swinhoe, 1870",고라니,128.229267,36.27585,2018-05-14,2018,경상북도
2976,5487,"Hydropotes inermis Swinhoe, 1870",고라니,129.432083,36.463739,2018-04-05,2018,경상북도
2977,29689,"Hydropotes inermis Swinhoe, 1870",고라니,128.199944,35.98975,2018-08-18,2018,경상북도
2978,29690,"Hydropotes inermis Swinhoe, 1870",고라니,128.193944,35.9845,2018-08-18,2018,경상북도
2979,333,"Hydropotes inermis Swinhoe, 1870",고라니,128.731692,37.350397,2018-11-14,2018,강원도
2980,5488,"Hydropotes inermis Swinhoe, 1870",고라니,129.43225,36.463714,2018-04-10,2018,경상북도
2981,29698,"Hydropotes inermis Swinhoe, 1870",고라니,128.306428,36.010453,2018-06-14,2018,경상북도
2982,29700,"Hydropotes inermis Swinhoe, 1870",고라니,128.276178,36.054786,2018-05-06,2018,경상북도
2983,29701,"Hydropotes inermis Swinhoe, 1870",고라니,128.276217,36.053425,2018-05-06,2018,경상북도
2984,29702,"Hydropotes inermis Swinhoe, 1870",고라니,128.273808,36.049086,2018-05-06,2018,경상북도
2985,29703,"Hydropotes inermis Swinhoe, 1870",고라니,128.277247,36.030694,2018-06-13,2018,경상북도
2986,29707,"Hydropotes inermis Swinhoe, 1870",고라니,128.274325,36.013708,2018-06-13,2018,경상북도
2987,5492,"Hydropotes inermis Swinhoe, 1870",고라니,129.407389,36.468369,2018-04-10,2018,경상북도
2988,29709,"Hydropotes inermis Swinhoe, 1870",고라니,128.299881,36.038064,2018-06-14,2018,경상북도
2989,5493,"Hydropotes inermis Swinhoe, 1870",고라니,129.407428,36.468547,2018-04-10,2018,경상북도
2990,29711,"Hydropotes inermis Swinhoe, 1870",고라니,128.297694,36.038436,2018-06-14,2018,경상북도
2991,2731,"Hydropotes inermis Swinhoe, 1870",고라니,128.2314,36.27395,2018-05-14,2018,경상북도
2992,29713,"Hydropotes inermis Swinhoe, 1870",고라니,128.305086,36.037586,2018-06-14,2018,경상북도
2993,29714,"Hydropotes inermis Swinhoe, 1870",고라니,128.325992,36.038167,2018-06-14,2018,경상북도
2994,2732,"Hydropotes inermis Swinhoe, 1870",고라니,128.230983,36.269561,2018-05-14,2018,경상북도
2995,29719,"Hydropotes inermis Swinhoe, 1870",고라니,128.318594,36.029747,2018-06-14,2018,경상북도
2996,29720,"Hydropotes inermis Swinhoe, 1870",고라니,128.327919,36.022911,2018-06-14,2018,경상북도
2997,331,"Hydropotes inermis Swinhoe, 1870",고라니,128.725586,37.352764,2018-11-14,2018,강원도
2998,2734,"Hydropotes inermis Swinhoe, 1870",고라니,128.228869,36.271536,2018-05-14,2018,경상북도
2999,5497,"Hydropotes inermis Swinhoe, 1870",고라니,129.391856,36.477761,2018-04-10,2018,경상북도
3000,29727,"Hydropotes inermis Swinhoe, 1870",고라니,128.31935,36.014794,2018-06-14,2018,경상북도
3001,5496,"Hydropotes inermis Swinhoe, 1870",고라니,129.391628,36.477764,2018-04-10,2018,경상북도
3002,5498,"Hydropotes inermis Swinhoe, 1870",고라니,129.393358,36.477819,2018-04-10,2018,경상북도
3003,29730,"Hydropotes inermis Swinhoe, 1870",고라니,128.301433,36.014133,2018-06-14,2018,경상북도
3004,29732,"Hydropotes inermis Swinhoe, 1870",고라니,128.354597,36.037119,2018-10-08,2018,경상북도
3005,29734,"Hydropotes inermis Swinhoe, 1870",고라니,128.352906,36.037075,2018-10-08,2018,경상북도
3006,29735,"Hydropotes inermis Swinhoe, 1870",고라니,128.350658,36.035494,2018-10-08,2018,경상북도
3007,29736,"Hydropotes inermis Swinhoe, 1870",고라니,128.346333,36.033961,2018-10-08,2018,경상북도
3008,5500,"Hydropotes inermis Swinhoe, 1870",고라니,129.422433,36.481225,2018-04-10,2018,경상북도
3009,29741,"Hydropotes inermis Swinhoe, 1870",고라니,128.339069,36.021561,2018-10-08,2018,경상북도
3010,29742,"Hydropotes inermis Swinhoe, 1870",고라니,128.339628,36.020864,2018-10-08,2018,경상북도
3011,29744,"Hydropotes inermis Swinhoe, 1870",고라니,128.356522,36.025153,2018-10-08,2018,경상북도
3012,5502,"Hydropotes inermis Swinhoe, 1870",고라니,129.422797,36.480389,2018-04-10,2018,경상북도
3013,5503,"Hydropotes inermis Swinhoe, 1870",고라니,129.422831,36.480261,2018-04-10,2018,경상북도
3014,334,"Hydropotes inermis Swinhoe, 1870",고라니,128.731811,37.350711,2018-11-14,2018,강원도
3015,5504,"Hydropotes inermis Swinhoe, 1870",고라니,129.433039,36.4883,2018-04-10,2018,경상북도
3016,29750,"Hydropotes inermis Swinhoe, 1870",고라니,128.361328,36.012147,2018-10-08,2018,경상북도
3017,29751,"Hydropotes inermis Swinhoe, 1870",고라니,128.358125,36.020311,2018-10-08,2018,경상북도
3018,5505,"Hydropotes inermis Swinhoe, 1870",고라니,129.432836,36.488472,2018-04-10,2018,경상북도
3019,5506,"Hydropotes inermis Swinhoe, 1870",고라니,129.432731,36.488647,2018-04-10,2018,경상북도
3020,5507,"Hydropotes inermis Swinhoe, 1870",고라니,129.414111,36.496158,2018-04-10,2018,경상북도
3021,5509,"Hydropotes inermis Swinhoe, 1870",고라니,129.414239,36.496411,2018-04-10,2018,경상북도
3022,22207,"Hydropotes inermis Swinhoe, 1870",고라니,129.031899,37.035999,2018-10-12,2018,경상북도
3023,22210,"Hydropotes inermis Swinhoe, 1870",고라니,129.048468,37.050271,2018-10-12,2018,경상북도
3024,22212,"Hydropotes inermis Swinhoe, 1870",고라니,129.042845,37.045778,2018-10-12,2018,경상북도
3025,22215,"Hydropotes inermis Swinhoe, 1870",고라니,129.01374,37.055571,2018-05-30,2018,경상북도
3026,22216,"Hydropotes inermis Swinhoe, 1870",고라니,129.012204,37.054371,2018-05-30,2018,경상북도
3027,5508,"Hydropotes inermis Swinhoe, 1870",고라니,129.414172,36.496372,2018-04-10,2018,경상북도
3028,5510,"Hydropotes inermis Swinhoe, 1870",고라니,129.410036,36.507061,2018-04-16,2018,경상북도
3029,22221,"Hydropotes inermis Swinhoe, 1870",고라니,129.013965,37.04558,2018-05-30,2018,경상북도
3030,22223,"Hydropotes inermis Swinhoe, 1870",고라니,129.015309,37.048632,2018-05-30,2018,경상북도
3031,22226,"Hydropotes inermis Swinhoe, 1870",고라니,129.027533,37.055494,2018-05-30,2018,경상북도
3032,5512,"Hydropotes inermis Swinhoe, 1870",고라니,129.410236,36.506864,2018-04-16,2018,경상북도
3033,5515,"Hydropotes inermis Swinhoe, 1870",고라니,129.410794,36.507067,2018-04-16,2018,경상북도
3034,22234,"Hydropotes inermis Swinhoe, 1870",고라니,129.018566,37.025906,2018-10-12,2018,경상북도
3035,5517,"Hydropotes inermis Swinhoe, 1870",고라니,129.389847,36.533836,2018-04-16,2018,경상북도
3036,22242,"Hydropotes inermis Swinhoe, 1870",고라니,129.05876,37.015874,2018-10-12,2018,경상북도
3037,5518,"Hydropotes inermis Swinhoe, 1870",고라니,129.389756,36.533781,2018-04-16,2018,경상북도
3038,22246,"Hydropotes inermis Swinhoe, 1870",고라니,129.058992,36.468872,2018-05-23,2018,경상북도
3039,22247,"Hydropotes inermis Swinhoe, 1870",고라니,129.059386,36.468761,2018-05-23,2018,경상북도
3040,22248,"Hydropotes inermis Swinhoe, 1870",고라니,129.059753,36.468769,2018-05-23,2018,경상북도
3041,22249,"Hydropotes inermis Swinhoe, 1870",고라니,129.060058,36.469033,2018-05-23,2018,경상북도
3042,336,"Hydropotes inermis Swinhoe, 1870",고라니,128.732183,37.350283,2018-11-14,2018,강원도
3043,22251,"Hydropotes inermis Swinhoe, 1870",고라니,129.060408,36.468522,2018-05-23,2018,경상북도
3044,5519,"Hydropotes inermis Swinhoe, 1870",고라니,129.389808,36.533683,2018-04-16,2018,경상북도
3045,22252,"Hydropotes inermis Swinhoe, 1870",고라니,129.060517,36.468467,2018-05-23,2018,경상북도
3046,5521,"Hydropotes inermis Swinhoe, 1870",고라니,129.421033,36.521994,2018-08-30,2018,경상북도
3047,22256,"Hydropotes inermis Swinhoe, 1870",고라니,129.065169,36.463142,2018-05-23,2018,경상북도
3048,22257,"Hydropotes inermis Swinhoe, 1870",고라니,129.065247,36.463139,2018-05-23,2018,경상북도
3049,22258,"Hydropotes inermis Swinhoe, 1870",고라니,129.0654,36.4633,2018-05-23,2018,경상북도
3050,22260,"Hydropotes inermis Swinhoe, 1870",고라니,129.066575,36.463039,2018-05-23,2018,경상북도
3051,5520,"Hydropotes inermis Swinhoe, 1870",고라니,129.420928,36.522006,2018-08-30,2018,경상북도
3052,22262,"Hydropotes inermis Swinhoe, 1870",고라니,129.076569,36.470253,2018-05-23,2018,경상북도
3053,22263,"Hydropotes inermis Swinhoe, 1870",고라니,129.076889,36.468292,2018-05-23,2018,경상북도
3054,22265,"Hydropotes inermis Swinhoe, 1870",고라니,129.076981,36.468025,2018-05-23,2018,경상북도
3055,5523,"Hydropotes inermis Swinhoe, 1870",고라니,129.421242,36.521733,2018-08-30,2018,경상북도
3056,5524,"Hydropotes inermis Swinhoe, 1870",고라니,129.425936,36.537872,2018-08-30,2018,경상북도
3057,5525,"Hydropotes inermis Swinhoe, 1870",고라니,129.425975,36.537789,2018-08-30,2018,경상북도
3058,22271,"Hydropotes inermis Swinhoe, 1870",고라니,129.022719,36.474286,2018-06-22,2018,경상북도
3059,22274,"Hydropotes inermis Swinhoe, 1870",고라니,129.023025,36.473417,2018-06-22,2018,경상북도
3060,22278,"Hydropotes inermis Swinhoe, 1870",고라니,129.035172,36.469558,2018-06-22,2018,경상북도
3061,22279,"Hydropotes inermis Swinhoe, 1870",고라니,129.035308,36.469386,2018-06-22,2018,경상북도
3062,22280,"Hydropotes inermis Swinhoe, 1870",고라니,129.035522,36.469564,2018-06-22,2018,경상북도
3063,22282,"Hydropotes inermis Swinhoe, 1870",고라니,129.03595,36.468978,2018-06-22,2018,경상북도
3064,5528,"Hydropotes inermis Swinhoe, 1870",고라니,129.425797,36.537558,2018-08-30,2018,경상북도
3065,22287,"Hydropotes inermis Swinhoe, 1870",고라니,129.029983,36.444008,2018-08-17,2018,경상북도
3066,5529,"Hydropotes inermis Swinhoe, 1870",고라니,129.419669,36.546161,2018-08-30,2018,경상북도
3067,5530,"Hydropotes inermis Swinhoe, 1870",고라니,129.419675,36.546036,2018-08-30,2018,경상북도
3068,37671,"Hydropotes inermis Swinhoe, 1870",고라니,126.452667,34.693528,2018-06-22,2018,
3069,335,"Hydropotes inermis Swinhoe, 1870",고라니,128.731914,37.350539,2018-11-14,2018,강원도
3070,5534,"Hydropotes inermis Swinhoe, 1870",고라니,129.420256,36.54605,2018-08-30,2018,경상북도
3071,5535,"Hydropotes inermis Swinhoe, 1870",고라니,129.354081,36.449786,2018-08-29,2018,경상북도
3072,11146,"Hydropotes inermis Swinhoe, 1870",고라니,129.448706,36.699036,2018-11-07,2018,경상북도
3073,5537,"Hydropotes inermis Swinhoe, 1870",고라니,129.355858,36.449308,2018-08-29,2018,경상북도
3074,5538,"Hydropotes inermis Swinhoe, 1870",고라니,129.356483,36.449044,2018-08-29,2018,경상북도
